WB_id	symbol	sequence	live_dead	type	logFC	logCPM	PValue	FDR
11835	WBGene00020281		T06A4.1	Live	protein_coding_gene	-0.211620818113141	4.35375730649301	0.675344216358922	1
11836	WBGene00020282	mps-3	T06A4.2	Live	protein_coding_gene	-0.341411619888501	-0.387423350458932	0.406784485059354	1
11837	WBGene00020283		T06A4.3	Live	protein_coding_gene	-0.05407004104686	3.32157744834843	0.885686224366838	1
11838	WBGene00020284	mel-46	T06A10.1	Live	protein_coding_gene	-0.0587029102325428	6.21291019512617	0.543359317637163	1
11839	WBGene00020285		T06A10.2	Live	protein_coding_gene	0.0531663111400044	0.731873503977653	0.858704063248404	1
11840	WBGene00020286	gtsf-1	T06A10.3	Live	protein_coding_gene	0.115346255972383	3.81985314957794	0.381049345355375	1
11841	WBGene00020287	lsy-13	T06A10.4	Live	protein_coding_gene	0.114505876498725	4.52037109618896	0.355123001488309	1
11842	WBGene00020294		T06F4.1	Live	protein_coding_gene	-0.0365219642135193	5.22230387815051	0.701243858708284	1
11843	WBGene00020296	rrp-8	T07A9.8	Live	protein_coding_gene	0.123801598641459	4.487200677699	0.278529931239597	1
11844	WBGene00020297	nog-1	T07A9.9	Live	protein_coding_gene	0.233376605677131	11.3867237039537	0.0172796972446367	0.798766333896668
11845	WBGene00020298		T07A9.10	Live	protein_coding_gene	0.0577641105292675	5.40440747860915	0.50378232163671	1
11846	WBGene00020299		T07A9.12	Live	protein_coding_gene	-0.0403821248476579	4.10946216643068	0.769145641353745	1
11847	WBGene00020300	ssna-1	T07A9.13	Live	protein_coding_gene	-0.0741121492186974	2.60924196636185	0.742983172912217	1
11848	WBGene00020301		T07D1.2	Live	protein_coding_gene	0.0455031532858181	5.88441660114883	0.666686261336845	1
11849	WBGene00020302		T07D1.3	Live	protein_coding_gene	-0.0886321457162347	2.79135852826238	0.769515811004731	1
11850	WBGene00020307		T07D3.4	Live	protein_coding_gene	0.0306623874694382	3.82431754788132	0.854211738910802	1
11851	WBGene00020311		T07D3.9	Live	protein_coding_gene	-0.144992370765935	3.22438853724257	0.532551958379338	1
11852	WBGene00020313		T07E3.2	Live	protein_coding_gene	-0.43231299863747	2.42827652496517	0.0391411513560153	1
11853	WBGene00020314		T07E3.3	Live	protein_coding_gene	-0.0522787221752525	4.55700610299007	0.652072748078109	1
11854	WBGene00020315		T07E3.4	Live	protein_coding_gene	-0.0285955464498405	6.63887195755379	0.803215783225866	1
11855	WBGene00020316	brc-2	T07E3.5	Live	protein_coding_gene	0.258282632573506	2.60475822312979	0.171533246448053	1
11856	WBGene00020317	pdf-1	T07E3.6	Live	protein_coding_gene	-0.0256536469241478	7.7307782541942	0.813692454605813	1
11857	WBGene00020318		T07F8.1	Live	protein_coding_gene	-0.192751898776333	0.719537310100129	0.551865133504524	1
11858	WBGene00020319	npr-31	T07F8.2	Live	protein_coding_gene	0.300785526062535	2.01415710584229	0.130223778104702	1
11859	WBGene00020320		T07F8.4	Live	protein_coding_gene	0.0339564605460394	3.97636128728083	0.803578798630326	1
11860	WBGene00020321		T07F12.1	Live	protein_coding_gene	0.186295273225917	4.0287007425486	0.164062798123027	1
11861	WBGene00020322		T07F12.2	Live	protein_coding_gene	0.0245098754677165	3.5598876418082	0.853436063782869	1
11862	WBGene00020323	arrd-23	T07F12.3	Live	protein_coding_gene	-0.0717032256409698	0.574234851050978	0.89083033829362	1
11863	WBGene00020324		T07F12.4	Live	protein_coding_gene	-0.0803537061539987	4.98838327781558	0.583307003467251	1
11864	WBGene00020325	bath-46	T07H3.2	Live	protein_coding_gene	0.103508347440467	2.3635260320935	0.637703704140817	1
11865	WBGene00020326	math-38	T07H3.3	Live	protein_coding_gene	-0.311023533517913	3.79141032416281	0.0258494198292926	0.946842431701098
11866	WBGene00020327	clec-21	T07H3.4	Live	protein_coding_gene	0.485953741117331	0.818619497633432	0.813445486234441	1
11867	WBGene00020329	bath-26	T07H3.6	Live	protein_coding_gene	0.0977417258644086	3.93823383223202	0.57259103822599	1
11868	WBGene00020330	cest-16	T07H6.1	Live	protein_coding_gene	-0.0349720145613201	3.21781528766414	0.835191698997409	1
11869	WBGene00020334	epg-7	T08A9.1	Live	protein_coding_gene	0.0293178436943572	6.96619450781973	0.766899729877542	1
11870	WBGene00020335	ttr-30	T08A9.2	Live	protein_coding_gene	0.0156570804405848	3.30360406340067	0.934788366084861	1
11871	WBGene00020339	ttr-59	T08A9.11	Live	protein_coding_gene	-0.248799727700868	3.16378372029942	0.208355474809502	1
11872	WBGene00020340		T08B1.1	Live	protein_coding_gene	0.120479801978353	6.24048732996893	0.283580696083306	1
11873	WBGene00020341		T08B1.4	Live	protein_coding_gene	0.391456030872188	3.98512626989	0.00495121758821625	0.485016937873412
11874	WBGene00020343	acs-3	T08B1.6	Live	protein_coding_gene	-0.0653266158615563	3.59694608024657	0.89022373996924	1
11875	WBGene00020345		T08B2.4	Live	protein_coding_gene	0.233343144282741	2.99082006016917	0.2221979564918	1
11876	WBGene00020346	rbm-5	T08B2.5	Live	protein_coding_gene	0.0290474262848054	7.04301728535215	0.749831842241728	1
11877	WBGene00020347	ech-1.2	T08B2.7	Live	protein_coding_gene	-0.0965728860786855	8.16555637341522	0.323821000922896	1
11878	WBGene00020348	mrpl-23	T08B2.8	Live	protein_coding_gene	0.0468832089656549	4.89805217925289	0.667521082314402	1
11879	WBGene00020349		T08B2.11	Live	protein_coding_gene	0.287082645454165	0.646309472933483	0.463036187994728	1
11880	WBGene00020357		T08E11.1	Live	protein_coding_gene	-0.36840417140693	1.63036896418436	0.324001564689641	1
11881	WBGene00020358	math-39	T08E11.2	Live	protein_coding_gene	-0.218505665492843	3.52707431131575	0.0786246549040656	1
11882	WBGene00020359	math-40	T08E11.3	Live	protein_coding_gene	-0.0830046940708241	3.49408720070617	0.619364786690966	1
11883	WBGene00020360	math-41	T08E11.4	Live	protein_coding_gene	0.0060735820344472	6.15665940023798	0.960572629402039	1
11884	WBGene00020361	fbxc-19	T08E11.5	Live	protein_coding_gene	0.050314286646194	1.31667577496947	0.853069499102048	1
11885	WBGene00020363	fbxa-3	T08E11.7	Live	protein_coding_gene	0.120628631261185	3.38892067636381	0.525818562061325	1
11886	WBGene00020364		T08E11.8	Live	protein_coding_gene	0.00284114524535826	2.26911994915505	1	1
11887	WBGene00020365		T08G2.2	Live	protein_coding_gene	-0.0174113891598709	2.58492817608645	1	1
11888	WBGene00020366	acdh-10	T08G2.3	Live	protein_coding_gene	-0.0410552937184056	6.92344819105068	0.687907096651561	1
11889	WBGene00020368	ast-1	T08H4.3	Live	protein_coding_gene	-0.0365965904743985	4.30972333613057	0.765374691724002	1
11890	WBGene00020369	exc-15	T08H10.1	Live	protein_coding_gene	-0.00589730333918042	6.38238896307441	0.958161718578757	1
11891	WBGene00020373	gpx-6	T09A12.2	Live	protein_coding_gene	-0.134973156794406	1.99155658011017	0.621261018079232	1
11892	WBGene00020374	serp-1.2	T09A12.5	Live	protein_coding_gene	-0.105951597183566	1.47457481254933	0.656090032098748	1
11893	WBGene00020375	pigv-1	T09B4.1	Live	protein_coding_gene	0.123330851493892	4.63035571959132	0.31783985805278	1
11894	WBGene00020376		T09B4.2	Live	protein_coding_gene	-0.0372828940359374	3.40508329168804	0.777235191832323	1
11895	WBGene00020377		T09B4.3	Live	protein_coding_gene	-0.205773759636467	1.40496615814698	0.407840793051117	1
11896	WBGene00020378		T09B4.4	Live	protein_coding_gene	-0.0661232861167178	2.77932265578125	0.792967240574364	1
11897	WBGene00020379		T09B4.5	Live	protein_coding_gene	-0.0693252381051271	5.971792949145	0.632941338647182	1
11898	WBGene00020381		T09B4.7	Live	protein_coding_gene	-0.461878210098469	0.509212381587274	0.667628121360205	1
11899	WBGene00020382		T09B4.8	Live	protein_coding_gene	0.186018325736371	6.00721924673471	0.0800223103207511	1
11900	WBGene00020383	tin-44	T09B4.9	Live	protein_coding_gene	-0.0321236983136725	4.901098323516	0.767960099873158	1
11901	WBGene00020385	nhr-216	T09D3.4	Live	protein_coding_gene	-0.194954556480119	3.00668333507031	0.39796316650545	1
11902	WBGene00020386	dach-1	T09H2.1	Live	protein_coding_gene	0.398042757599011	1.77443537357061	0.311307204861471	1
11903	WBGene00020389		T10B5.3	Live	protein_coding_gene	0.23884682367385	6.34919150482827	0.0137069510010931	0.762654133616627
11904	WBGene00020390		T10B5.4	Live	protein_coding_gene	0.0761641580258184	5.01049873361224	0.494025487900954	1
11905	WBGene00020391	cct-7	T10B5.5	Live	protein_coding_gene	0.0613777611391351	8.53354429720117	0.506410372119911	1
11906	WBGene00020392	knl-3	T10B5.6	Live	protein_coding_gene	-0.240028241548	4.18025905743324	0.0532028786494598	1
11907	WBGene00020393		T10B5.7	Live	protein_coding_gene	0.137133842331552	6.21457120733941	0.259924846642833	1
11908	WBGene00020394		T10B5.8	Live	protein_coding_gene	0.303222568996032	1.43638433319445	0.439855876974522	1
11909	WBGene00020396		T10B5.10	Live	protein_coding_gene	-0.0515886945122478	3.56183463537831	0.790001566468714	1
11910	WBGene00020397	pcbd-1	T10B11.1	Live	protein_coding_gene	-0.0645779424445039	3.54659243962382	0.673476482872901	1
11911	WBGene00020398	cerk-1	T10B11.2	Live	protein_coding_gene	-0.0513100323233646	5.11275101506613	0.612368317714723	1
11912	WBGene00020399	ztf-4	T10B11.3	Live	protein_coding_gene	-0.0416509094790975	4.49128620348036	0.76953378689242	1
11913	WBGene00020401		T10B11.5	Live	protein_coding_gene	0.246926348561806	1.32084628905934	0.397308329634251	1
11914	WBGene00020402		T10B11.6	Live	protein_coding_gene	-0.17069127569937	4.40756092111426	0.140879193399583	1
11915	WBGene00020403	hrde-4	T10B11.7	Live	protein_coding_gene	-0.034614644515841	5.26284450363325	0.712132908850775	1
11916	WBGene00020404		T10B11.8	Live	protein_coding_gene	0.228967463119138	0.885805269881818	0.463531688205354	1
11917	WBGene00020407	chil-24	T10D4.3	Live	protein_coding_gene	-0.154009531364223	3.82437386136773	0.221432435631425	1
11918	WBGene00020408		T10D4.6	Live	protein_coding_gene	0.0141068863995414	5.85612615956635	0.887257367143034	1
11919	WBGene00020411		T10E9.1	Live	protein_coding_gene	0.0972336299341148	3.77480221833087	0.468517576398785	1
11920	WBGene00020412		T10E9.2	Live	protein_coding_gene	0.143543863045417	4.28638828477288	0.171505210402292	1
11921	WBGene00020413		T10E9.3	Live	protein_coding_gene	-0.0928180493518906	3.40863693266223	0.675560799756918	1
11922	WBGene00020415		T10E9.5	Live	protein_coding_gene	-0.0460660556306788	0.32309639979581	1	1
11923	WBGene00020417	nuo-2	T10E9.7	Live	protein_coding_gene	-0.0124038347998021	7.1385934437866	0.901023208634853	1
11924	WBGene00020418		T10E9.8	Live	protein_coding_gene	-0.044834151712041	1.1884300870542	0.943901628647524	1
11925	WBGene00020419	acdh-4	T10E9.9	Live	protein_coding_gene	0.175413965563747	0.494320938641121	0.579687416679784	1
11926	WBGene00020420		T10E10.3	Live	protein_coding_gene	-0.10393285454406	2.01302273223498	0.668293146933409	1
11927	WBGene00020421		T10E10.4	Live	protein_coding_gene	-0.0568423487382958	3.82324186888785	0.939754996568172	1
11928	WBGene00020422		T10F2.2	Live	protein_coding_gene	-0.139756559780864	4.87659947662499	0.196065883242119	1
11929	WBGene00020423	prp-19	T10F2.4	Live	protein_coding_gene	-0.00463805322306842	6.99949838273711	0.971546123594672	1
11930	WBGene00020424		T10H9.1	Live	protein_coding_gene	-0.0126874657398132	1.85058978339565	0.969868904255736	1
11931	WBGene00020425	syx-18	T10H9.3	Live	protein_coding_gene	-0.0124871872489949	4.75773605617191	0.910128907855545	1
11932	WBGene00020426		T10H10.2	Live	protein_coding_gene	-0.124628589558398	5.09438105693442	0.297734450483698	1
11933	WBGene00020427	sav-1	T10H10.3	Live	protein_coding_gene	-0.0444344227586682	3.66348406671852	0.763033462778555	1
11934	WBGene00020436		T12A2.1	Live	protein_coding_gene	-0.261639405428418	2.18774280671673	0.235129979265433	1
11935	WBGene00020437	stt-3	T12A2.2	Live	protein_coding_gene	-0.0166491128540785	8.55533375859699	0.858188386945585	1
11936	WBGene00020439		T12A2.5	Live	protein_coding_gene	-0.714168600782193	-0.632862632656154	0.0508144019175759	1
11937	WBGene00020441	bcas-2	T12A2.7	Live	protein_coding_gene	-0.0676905459293118	4.06339328766429	0.558939665412872	1
11938	WBGene00020442	gen-1	T12A2.8	Live	protein_coding_gene	0.0252142741838126	5.00800413973789	0.804830769728691	1
11939	WBGene00020443	esyt-2	T12A2.15	Live	protein_coding_gene	-0.0168087238739593	5.39192388115461	0.867169080469513	1
11940	WBGene00020444		T12B3.1	Live	protein_coding_gene	0.096752203712055	1.83793396020183	0.668613267685262	1
11941	WBGene00020445		T12B3.2	Live	protein_coding_gene	0.152605059568958	3.71793025591623	0.353864731359675	1
11942	WBGene00020446		T12B3.3	Live	protein_coding_gene	0.101666067868141	7.94364528310823	0.414292594316388	1
11943	WBGene00020447	mob-3	T12B3.4	Live	protein_coding_gene	0.0230056601763219	3.86692470409201	0.871288549709144	1
11944	WBGene00020448	fbxa-51	T12B5.1	Live	protein_coding_gene	0.116243276467182	1.65650236387186	0.644700166944123	1
11945	WBGene00020449	fbxa-54	T12B5.2	Live	protein_coding_gene	0.0664584811480981	3.57492524507272	0.666126530880834	1
11946	WBGene00020450	fbxa-10	T12B5.3	Live	protein_coding_gene	0.0874013884151425	3.92932491217215	0.452768493037398	1
11947	WBGene00020451	fbxa-11	T12B5.4	Live	protein_coding_gene	0.0400500854005241	3.2615741719103	0.818894964280946	1
11948	WBGene00020453	fbxa-55	T12B5.6	Live	protein_coding_gene	0.1806708497526	3.31610684095482	0.159205503408555	1
11949	WBGene00020455	fbxa-59	T12B5.8	Live	protein_coding_gene	0.202986694073279	4.2538879873976	0.139351018413645	1
11950	WBGene00020456	fbxa-60	T12B5.10	Live	protein_coding_gene	-0.0499589973079087	4.24639060545716	0.728594244142813	1
11951	WBGene00020457	fbxa-67	T12B5.11	Live	protein_coding_gene	0.223452550778062	4.50193928561241	0.036803202635927	1
11952	WBGene00020459	fbxa-23	T12B5.13	Live	protein_coding_gene	0.341597911543245	0.77331033500564	0.303286534492349	1
11953	WBGene00020460	nhr-273	T12C9.1	Live	protein_coding_gene	0.188381548971267	1.42241032339452	0.457059289034605	1
11954	WBGene00020461		T12C9.7	Live	protein_coding_gene	-0.101427823269591	0.979219177123496	0.780913731397343	1
11955	WBGene00020462	ari-2	T12E12.1	Live	protein_coding_gene	0.0237424284319387	5.34042868142301	0.815301365741973	1
11956	WBGene00020463	cec-6	T12E12.2	Live	protein_coding_gene	0.011947608000457	4.68058173235121	0.910100956758544	1
11957	WBGene00020464		T12E12.3	Live	protein_coding_gene	0.0800936054101554	4.72567454716052	0.489393068266945	1
11958	WBGene00020465		T12E12.6	Live	protein_coding_gene	0.373917487338339	2.86294361190278	0.514160496396614	1
11959	WBGene00020466	sld-2	T12F5.1	Live	protein_coding_gene	0.0483624776212383	1.92811951512789	0.820441674864602	1
11960	WBGene00020467		T12F5.2	Live	protein_coding_gene	0.0944165540333755	0.104095740338613	0.886179514682595	1
11961	WBGene00020468		T13A10.1	Live	protein_coding_gene	0.243556246667187	-0.0882448177566151	0.551016553242289	1
11962	WBGene00020469		T13A10.2	Live	protein_coding_gene	0.335988186835578	3.55991037381599	0.00577507995221348	0.526144942276406
11963	WBGene00020471	pho-14	T13B5.3	Live	protein_coding_gene	-0.248393206392846	3.03233547408393	0.14752113379669	1
11964	WBGene00020475	sut-1	T13B5.8	Live	protein_coding_gene	-0.0842303628962646	2.92864389093633	0.590640961448618	1
11965	WBGene00020478		T13C2.2	Live	protein_coding_gene	-0.32434815446072	1.86403363330959	0.455902296887375	1
11966	WBGene00020479		T13C2.3	Live	protein_coding_gene	0.205142435279343	4.32631543124975	0.0828200813103999	1
11967	WBGene00020480	ssup-72	T13C2.4	Live	protein_coding_gene	0.0384448816051356	2.40172608542787	0.86813060589839	1
11968	WBGene00020481		T13C2.6	Live	protein_coding_gene	0.150395670068894	7.82065338605383	0.187751521265266	1
11969	WBGene00020482		T13C2.7	Live	protein_coding_gene	-0.0588671397757176	1.72109072026379	0.767132139510235	1
11970	WBGene00020483		T13C5.2	Live	protein_coding_gene	1.05928627601566	-0.510299273861334	0.401703830842189	1
11971	WBGene00020485	ceh-54	T13C5.4	Live	protein_coding_gene	0.413188418350663	0.289043180469732	0.25310088252228	1
11972	WBGene00020486		T13C5.6	Live	protein_coding_gene	-0.0343995277582595	2.02656342754557	0.91322128695138	1
11973	WBGene00020487		T13C5.7	Live	protein_coding_gene	0.333872849436995	0.122367649422322	1	1
11974	WBGene00020489	hot-8	T13G4.2	Live	protein_coding_gene	-0.114876514894863	2.90524977255271	0.466221012966577	1
11975	WBGene00020490	tmc-1	T13G4.3	Live	protein_coding_gene	-0.0693282201820993	5.33825599464047	0.45929797653564	1
11976	WBGene00020491		T13G4.4	Live	protein_coding_gene	-0.0474342155525695	2.32972790414696	0.842715112109005	1
11977	WBGene00020494		T13G4.7	Live	protein_coding_gene	-0.175570912852882	1.14240950978066	0.449094074975331	1
11978	WBGene00020496	spat-3	T13H2.5	Live	protein_coding_gene	-0.125631602106819	7.4244624531617	0.19199085868236	1
11979	WBGene00020497		T14A8.2	Live	protein_coding_gene	-0.1313701462407	3.96651657813317	0.416662258512871	1
11980	WBGene00020498		T14B4.1	Live	protein_coding_gene	0.0879497896795737	6.01256843383864	0.351932731238203	1
11981	WBGene00020499	mrps-18.C	T14B4.2	Live	protein_coding_gene	-0.0362025255602973	3.60582550347192	0.798014265511094	1
11982	WBGene00020500		T14B4.3	Live	protein_coding_gene	-0.0199113456690383	4.62021507258152	0.855743461791872	1
11983	WBGene00020501		T14B4.5	Live	protein_coding_gene	-0.0911312449106059	1.74993840701799	0.763187360682982	1
11984	WBGene00020502		T14B4.8	Live	protein_coding_gene	-0.105427009591675	4.3139368396562	0.348861839925525	1
11985	WBGene00020503		T14B4.9	Live	protein_coding_gene	-0.297179559999797	0.820719967905105	0.209473585583988	1
11986	WBGene00020504	svh-2	T14E8.1	Live	protein_coding_gene	0.0513005876344329	6.96410915517256	0.578874753394988	1
11987	WBGene00020505		T14E8.2	Live	protein_coding_gene	-0.394099818665432	0.766754196696691	0.168788587558766	1
11988	WBGene00020506	dop-3	T14E8.3	Live	protein_coding_gene	-0.0449164910331615	2.88086230832991	0.817038821704787	1
11989	WBGene00020507	vha-15	T14F9.1	Live	protein_coding_gene	0.0601307844713289	8.47994298405396	0.492907571998625	1
11990	WBGene00020508		T14F9.2	Live	protein_coding_gene	-0.0194410003342303	4.10446686932628	0.878917884040976	1
11991	WBGene00020509	hex-1	T14F9.3	Live	protein_coding_gene	0.0978774287368481	5.25842165405084	0.366273739369223	1
11992	WBGene00020510		T14G11.1	Live	protein_coding_gene	-0.00556546710731912	5.26340943738726	0.957279332932945	1
11993	WBGene00020511	immt-1	T14G11.3	Live	protein_coding_gene	0.02737901955206	7.11098360414828	0.774978497175842	1
11994	WBGene00020516		T15B7.1	Live	protein_coding_gene	0.0381564171090024	3.29904439011433	0.811457053733609	1
11995	WBGene00020517	hpo-8	T15B7.2	Live	protein_coding_gene	0.038526652067923	7.14533520452383	0.798902657521755	1
11996	WBGene00020528	lgc-54	T15B7.16	Live	protein_coding_gene	-0.162904405843063	1.6573988683097	0.512491944540002	1
11997	WBGene00020530		T15B12.1	Live	protein_coding_gene	-0.0484835227513691	5.47857997028551	0.616885440206634	1
11998	WBGene00020531		T15B12.2	Live	protein_coding_gene	-0.184062944905336	-0.0872714585404586	0.730323915160204	1
11999	WBGene00020532	math-42	T16A1.1	Live	protein_coding_gene	0.085221821626232	3.79880317996245	0.519180666815328	1
12000	WBGene00020540	pals-25	T17A3.2	Live	protein_coding_gene	-0.0528057594233083	2.94634120019396	0.774637952096918	1
12001	WBGene00020544	fbxb-84	T17A3.7	Live	protein_coding_gene	-0.156501038610276	0.304176237503259	0.708254096850726	1
12002	WBGene00020549	nmt-1	T17E9.2	Live	protein_coding_gene	-0.0882783316318833	6.49676480693691	0.390572810988997	1
12003	WBGene00020550		T17H7.1	Live	protein_coding_gene	-0.12864908896917	6.17460318620996	0.85127700948536	1
12004	WBGene00020551		T17H7.7	Live	protein_coding_gene	-0.0202179035154616	4.64943244484792	0.932113496208455	1
12005	WBGene00020553	ttc-17	T19A5.1	Live	protein_coding_gene	0.0356673776814666	6.78720775926963	0.684389299401742	1
12006	WBGene00020554		T19A5.3	Live	protein_coding_gene	-0.272793844343004	6.10653037531888	0.157245418373865	1
12007	WBGene00020555	nhr-219	T19A5.5	Live	protein_coding_gene	0.015650813351133	1.19212553962589	1	1
12008	WBGene00020556	pamn-1	T19B4.1	Live	protein_coding_gene	0.158467059804537	5.54528384658086	0.269528992414372	1
12009	WBGene00020557		T19B4.3	Live	protein_coding_gene	0.0274967720457943	5.58016021752453	0.803064303003138	1
12010	WBGene00020558		T19B4.5	Live	protein_coding_gene	0.0239731597096121	4.89404388679811	0.80905789804379	1
12011	WBGene00020559	best-17	T19C3.1	Live	protein_coding_gene	-0.106713060364073	3.05566827217969	0.574224989102169	1
12012	WBGene00020560		T19C3.2	Live	protein_coding_gene	-0.3602044637676	3.24245717583984	0.710090044113583	1
12013	WBGene00020561		T19C3.3	Live	protein_coding_gene	-0.0911365280059962	3.72234005101589	0.591925686308432	1
12014	WBGene00020562		T19C3.4	Live	protein_coding_gene	0.0325258952742492	6.30770991805248	0.739393504898001	1
12015	WBGene00020563		T19C3.5	Live	protein_coding_gene	0.147909745826465	2.85606206370735	0.413738503869912	1
12016	WBGene00020564		T19C3.6	Live	protein_coding_gene	-0.140767905169975	1.62166052780329	0.645310185528146	1
12017	WBGene00020565		T19C3.7	Live	protein_coding_gene	0.342357658096241	1.09296858048885	0.151088766383498	1
12018	WBGene00020566	ttr-7	T19C3.9	Live	protein_coding_gene	0.21010816751124	1.39799610453555	0.52890104476611	1
12019	WBGene00020567	adt-3	T19D2.1	Live	protein_coding_gene	-0.0691924449822887	1.98330473030259	0.877533284071567	1
12020	WBGene00020568		T19D2.3	Live	protein_coding_gene	0.319795757916121	1.91715078095979	0.0931226651630798	1
12021	WBGene00020569	lgc-32	T19D7.1	Live	protein_coding_gene	-0.240845906352298	1.56250679495871	0.372781196740515	1
12022	WBGene00020571	lpr-7	T19D7.3	Live	protein_coding_gene	-0.23565914619094	2.74585510957115	0.410230415510134	1
12023	WBGene00020572	rund-1	T19D7.4	Live	protein_coding_gene	-0.126073601850338	4.07746169137796	0.27389897475155	1
12024	WBGene00020573		T19D7.5	Live	protein_coding_gene	-0.69628913781619	1.59713532588858	0.000994942943410053	0.199976864728532
12025	WBGene00020574		T19D7.6	Live	protein_coding_gene	-0.0496628963443779	1.84645262051368	0.883154616238191	1
12026	WBGene00020575		T19D7.7	Live	protein_coding_gene	0.155002039000975	2.34852305184641	0.402734838950603	1
12027	WBGene00020576		T19D12.1	Live	protein_coding_gene	-0.0667379787488204	7.09343446116317	0.666338634088464	1
12028	WBGene00020577		T19D12.2	Live	protein_coding_gene	-0.00299277641495091	6.45938523840147	0.983262055827507	1
12029	WBGene00020578		T19D12.3	Live	protein_coding_gene	-0.361217272259318	-0.448681177791273	0.431911572677981	1
12030	WBGene00020579		T19D12.4	Live	protein_coding_gene	0.0344550639815273	6.09641587873874	0.874616282437853	1
12031	WBGene00020580		T19D12.5	Live	protein_coding_gene	-0.330019360613958	1.32976455134431	0.174013794954606	1
12032	WBGene00020581		T19D12.6	Live	protein_coding_gene	-0.0855855801457486	6.31036375457977	0.403415944664294	1
12033	WBGene00020582	oig-8	T19D12.7	Live	protein_coding_gene	-0.0982619339860276	3.41005366943431	0.629761527794493	1
12034	WBGene00020583		T19D12.9	Live	protein_coding_gene	-0.0713803256917225	1.98610958304761	0.727934239654901	1
12035	WBGene00020585	clec-178	T19E7.1	Live	protein_coding_gene	0.0826639153383238	1.94744891523115	0.688697851098338	1
12036	WBGene00020586	frpr-18	T19F4.1	Live	protein_coding_gene	-0.201307450132808	3.92508283009864	0.0900394371219826	1
12037	WBGene00020587	ugt-9	T19H12.1	Live	protein_coding_gene	0.158046654789338	4.41463942094302	0.499984185340403	1
12038	WBGene00020588		T19H12.2	Live	protein_coding_gene	-0.0738883797824659	4.3492191565739	0.754120854808914	1
12039	WBGene00020589		T19H12.3	Live	protein_coding_gene	-0.2490167298609	2.60884631783855	0.172234570013404	1
12040	WBGene00020590		T19H12.6	Live	protein_coding_gene	-0.957620698062263	2.32439092502171	0.29139845999112	1
12041	WBGene00020592	ugt-12	T19H12.9	Live	protein_coding_gene	0.231317910204706	5.54225883045035	0.164257753741013	1
12042	WBGene00020593	ugt-11	T19H12.10	Live	protein_coding_gene	0.271090809126857	5.86786387788993	0.0736979330317316	1
12043	WBGene00020594	ugt-10	T19H12.11	Live	protein_coding_gene	-0.117862712051208	1.06810909915574	0.620598939201259	1
12044	WBGene00020595		T20B5.2	Live	protein_coding_gene	0.0223333566275323	3.16354595136576	0.925719721970073	1
12045	WBGene00020596	oga-1	T20B5.3	Live	protein_coding_gene	0.0566969786193808	5.42910512480746	0.588209074420038	1
12046	WBGene00020599		T20B6.3	Live	protein_coding_gene	-0.0158002861339269	2.81020972330818	1	1
12047	WBGene00020600	trd-1	T20B12.1	Live	protein_coding_gene	0.0569750680640106	5.48245250940419	0.590532485119095	1
12048	WBGene00020601		T20B12.3	Live	protein_coding_gene	0.107199941195848	5.31063686188242	0.30520728071627	1
12049	WBGene00020604		T20B12.7	Live	protein_coding_gene	0.0322266940421337	7.23043671082441	0.697536172587406	1
12050	WBGene00020605	lgc-50	T20B12.9	Live	protein_coding_gene	-0.000823877511022806	5.25925319030061	0.993197836748186	1
12051	WBGene00020612	arrd-22	T20D4.6	Live	protein_coding_gene	0.000374956002190469	2.82713228604986	1	1
12052	WBGene00020625	mrrf-1	T20F5.3	Live	protein_coding_gene	0.0613546319534185	3.36326893424498	0.717051853923807	1
12053	WBGene00020626		T20F5.4	Live	protein_coding_gene	-0.0194447700101121	2.77411176112975	1	1
12054	WBGene00020628		T20F5.6	Live	protein_coding_gene	0.0595948775676199	5.66207403491311	0.582716498470717	1
12055	WBGene00020629		T20F5.7	Live	protein_coding_gene	0.0257462443299009	4.48391040924598	0.81871071180448	1
12056	WBGene00020630		T20F7.1	Live	protein_coding_gene	-0.0402845953041429	4.13868713132784	0.726348598386544	1
12057	WBGene00020631		T20F7.3	Live	protein_coding_gene	-0.114900282130194	0.534830987344317	0.764034264278814	1
12058	WBGene00020633	aakg-2	T20F7.6	Live	protein_coding_gene	-0.0079997685667437	4.93266030957404	0.945309518148221	1
12059	WBGene00020634	acs-9	T20F7.7	Live	protein_coding_gene	0.439350845609131	1.77965191324721	0.113629852321008	1
12060	WBGene00020636		T20H4.5	Live	protein_coding_gene	-0.0188591432405526	7.29453921568824	0.842670370157545	1
12061	WBGene00020638	fbxa-43	T20H9.2	Live	protein_coding_gene	0.354186943812915	-0.119170085217609	0.392573812994613	1
12062	WBGene00020642		T20H9.6	Live	protein_coding_gene	-0.105835461077393	0.357141369959206	0.714090380481101	1
12063	WBGene00020646	zmp-6	T21D11.1	Live	protein_coding_gene	0.0315210323845206	0.099905771388622	1	1
12064	WBGene00020647	pqbp-1.1	T21D12.3	Live	protein_coding_gene	0.0453068438011844	4.3261458937612	0.72348469973505	1
12065	WBGene00020648		T21D12.7	Live	protein_coding_gene	-0.191044462888032	3.02709953718481	0.375726676906078	1
12066	WBGene00020649	sma-10	T21D12.9	Live	protein_coding_gene	0.0471373974793509	6.55705883889748	0.687047338709623	1
12067	WBGene00020650		T21D12.11	Live	protein_coding_gene	0.346078463209825	-0.258166054646427	0.483683281128877	1
