WB_id	symbol	sequence	live_dead	type	logFC	logCPM	PValue	FDR
10508	WBGene00018156	ncbp-1	F37E3.1	Live	protein_coding_gene	-0.757439152669182	5.70243136445288	8.48419720769122e-15	3.18007517426207e-14
10509	WBGene00018157	lron-6	F37E3.2	Live	protein_coding_gene	0.810870799587612	1.83810844921521	0.000318776540649445	0.000533208738095233
10510	WBGene00018159		F37F2.2	Live	protein_coding_gene	-1.76222212328534	3.4288644940007	1.5980479116793e-45	2.09398373202845e-44
10511	WBGene00018160	odr-8	F38A5.1	Live	protein_coding_gene	-0.590958326387384	5.34424493048272	3.08666692865316e-11	9.25224858772928e-11
10512	WBGene00018161		F38A5.2	Live	protein_coding_gene	-0.980787793539978	5.77721187982363	9.54226584810621e-30	7.26937933386049e-29
10513	WBGene00018164	sup-36	F38A5.7	Live	protein_coding_gene	0.63659751108391	5.9605150239513	1.38077495407567e-11	4.25644831947304e-11
10514	WBGene00018172		F38B6.2	Live	protein_coding_gene	-4.72368223635882	1.83695379331005	9.53042420405959e-63	1.98105566691642e-61
10515	WBGene00018174		F38B6.4	Live	protein_coding_gene	-2.21235615872926	5.15415730906589	3.49561872583178e-57	6.39390183797737e-56
10516	WBGene00018175		F38B6.6	Live	protein_coding_gene	-0.211413086058421	3.6562169983023	0.0894786830241634	0.110715081930775
10517	WBGene00018176		F38B6.7	Live	protein_coding_gene	-3.92420951659803	0.911539756975383	1.71321557573572e-25	1.08955033195768e-24
10518	WBGene00018181	mpdu-1	F38E1.9	Live	protein_coding_gene	-1.16372497696525	5.17528745563416	7.25455150879839e-30	5.55316337300965e-29
10519	WBGene00018184		F38E9.1	Live	protein_coding_gene	0.409434676273825	4.10122419533762	0.00425557804257192	0.00624343256768234
10520	WBGene00018187	twf-2	F38E9.5	Live	protein_coding_gene	-0.556249926800941	6.06343856350344	6.55400094621859e-08	1.53828911097579e-07
10521	WBGene00018188		F38E9.6	Live	protein_coding_gene	0.564359951382338	2.12499384349738	0.00853053117158933	0.0120630200868387
10522	WBGene00018191	frpr-7	F39B3.2	Live	protein_coding_gene	0.872738451841151	2.75507201094082	6.59051317793219e-05	0.000118001412344474
10523	WBGene00018193		F39C12.1	Live	protein_coding_gene	0.342107746776502	8.36062778366376	0.00147638703924182	0.0022908792173371
10524	WBGene00018195	btb-16	F39E9.2	Live	protein_coding_gene	2.80202869588917	3.97792107956332	1.88115826471778e-45	2.45820699519051e-44
10525	WBGene00018200	btb-17	F39E9.11	Live	protein_coding_gene	1.77188583753121	3.25409224054709	6.55849853086492e-25	4.04874206720032e-24
10526	WBGene00018201	btb-18	F39E9.12	Live	protein_coding_gene	-0.353946475780839	0.208523150626539	0.359935828275179	0.401292303639819
10527	WBGene00018204		F39F10.4	Live	protein_coding_gene	3.19075386322824	4.64598238533096	1.74633837663224e-75	4.97237738173499e-74
10528	WBGene00018206	ugt-61	F39G3.1	Live	protein_coding_gene	0.893012110909311	3.84141375966283	9.39431214566873e-11	2.71973597231186e-10
10529	WBGene00018208		F39G3.3	Live	protein_coding_gene	0.713993053208509	6.23488236705329	2.13835195020294e-15	8.2928450124036e-15
10530	WBGene00018210		F39G3.5	Live	protein_coding_gene	-0.277217963070602	4.40417161109917	0.0477296415786035	0.061418142559637
10531	WBGene00018212		F39H12.1	Live	protein_coding_gene	-1.09678107800311	2.71586139767261	1.68995722900366e-11	5.17391351727029e-11
10532	WBGene00018213		F39H12.2	Live	protein_coding_gene	2.57055078261281	3.586836625139	3.08265166461804e-36	2.96306960675567e-35
10533	WBGene00018214		F39H12.3	Live	protein_coding_gene	0.240847236255354	4.29493198413864	0.0927622410089539	0.114470171956767
10534	WBGene00018215	igcm-1	F39H12.4	Live	protein_coding_gene	-3.99635612687621	5.66802782226155	5.71954319923932e-123	4.76251730811078e-121
10535	WBGene00018216		F40A3.1	Live	protein_coding_gene	0.712802653670509	4.68307047155916	3.03985609703788e-09	7.90572344684519e-09
10536	WBGene00018217		F40A3.2	Live	protein_coding_gene	-0.00120152293783585	4.21419213857821	0.986656633333019	0.991224488116968
10537	WBGene00018218		F40A3.3	Live	protein_coding_gene	-1.22803300844676	6.47422017216267	4.48201368051281e-28	3.19837568172917e-27
10538	WBGene00018219		F40A3.4	Live	protein_coding_gene	1.1235895102611	2.06874474550707	7.59742983013693e-07	1.630118202655e-06
10539	WBGene00018221		F40A3.6	Live	protein_coding_gene	0.263153778045708	5.41007296021138	0.0137351129033101	0.0189549322606674
10540	WBGene00018222		F40A3.7	Live	protein_coding_gene	0.786698873315088	2.60649218885398	7.47910937780573e-06	1.46113496806621e-05
10541	WBGene00018223	bath-13	F40B1.1	Live	protein_coding_gene	0.333294029641852	-0.158479822698987	0.595763286154786	0.634011129759909
10542	WBGene00018226		F40B5.2	Live	protein_coding_gene	0.0974581606759002	4.78961670551771	0.396326819829326	0.438214522782027
10543	WBGene00018230	mage-1	F40E3.2	Live	protein_coding_gene	-0.694384012947313	3.88876534488037	3.67304531498217e-08	8.79541130265419e-08
10544	WBGene00018232		F40E3.5	Live	protein_coding_gene	4.94003363693685	5.37675164430817	7.66377877457276e-131	7.78444252549156e-129
10545	WBGene00018233		F40E3.6	Live	protein_coding_gene	5.1189234157418	2.80784699842529	4.5777429487779e-56	8.15453165577078e-55
10546	WBGene00018237	irg-7	F40F4.6	Live	protein_coding_gene	-0.300238609055545	9.68907761042178	0.0623254424813215	0.0788747006465924
10547	WBGene00018238		F40F4.7	Live	protein_coding_gene	-0.45140351047805	4.93102156404533	1.7093206711641e-05	3.22753996735823e-05
10548	WBGene00018239	sec-20	F40G9.1	Live	protein_coding_gene	-1.20957458546295	2.85069558415847	2.62333373564574e-15	1.01270581568513e-14
10549	WBGene00018240	cox-17	F40G9.2	Live	protein_coding_gene	-0.74468805757788	-0.205141629666333	0.0555036806895668	0.0708109491213234
10550	WBGene00018241		F40G9.5	Live	protein_coding_gene	-0.0389015161794757	2.02661529201212	0.898862764422284	0.912756133866701
10551	WBGene00018249		F40H3.1	Live	protein_coding_gene	0.889580890199162	5.95374227687757	3.21565604017327e-12	1.03540076005759e-11
10552	WBGene00018250		F40H3.2	Live	protein_coding_gene	3.41426485347981	3.35641646538985	4.89640837427061e-71	1.25002425554909e-69
10553	WBGene00018251		F40H3.3	Live	protein_coding_gene	-1.65904601936828	1.50598766177423	3.15332525747597e-12	1.01624492208755e-11
10554	WBGene00018252		F40H3.6	Live	protein_coding_gene	2.61492708242902	2.65095083366034	1.29658657037968e-32	1.08658354950133e-31
10555	WBGene00018253		F40H6.1	Live	protein_coding_gene	2.21718590723481	-0.483957726017672	0.000840155213458422	0.00133964628892803
10556	WBGene00018255		F40H6.5	Live	protein_coding_gene	2.07242249854322	1.39553490639095	2.6338419737948e-11	7.94646824282477e-11
10557	WBGene00018256	cutl-28	F41A4.1	Live	protein_coding_gene	-5.47941342050273	3.17956523796558	9.72353940447183e-45	1.24785422357389e-43
10558	WBGene00018257		F41B4.1	Live	protein_coding_gene	2.10610667618728	5.12187168009118	1.94050130838016e-54	3.32041334989494e-53
10559	WBGene00018258		F41B4.2	Live	protein_coding_gene	0.642291186596577	5.07089785254234	1.53563836804797e-08	3.79066058379577e-08
10560	WBGene00018259		F41B4.3	Live	protein_coding_gene	-0.0410106908961337	2.69397179891507	0.880130132213326	0.896275864160926
10561	WBGene00018260	cyp-33C7	F41B5.2	Live	protein_coding_gene	1.75842680551425	4.50566869057511	2.26170479760854e-51	3.48302538831716e-50
10562	WBGene00018261	cyp-33C5	F41B5.3	Live	protein_coding_gene	1.2701092432691	2.46071288196024	1.01379149594357e-11	3.15367545719022e-11
10563	WBGene00018262	cyp-33C3	F41B5.4	Live	protein_coding_gene	2.69684849347567	4.92118554504428	5.31435392798646e-76	1.54385754475907e-74
10564	WBGene00018264	cyp-33C6	F41B5.7	Live	protein_coding_gene	2.07703826751283	1.07370392534517	2.44908531882231e-09	6.42413918244928e-09
10565	WBGene00018265	nhr-182	F41B5.9	Live	protein_coding_gene	1.04838482904593	4.60252239022098	1.70813572586837e-13	5.97263668600752e-13
10566	WBGene00018266	nhr-183	F41B5.10	Live	protein_coding_gene	0.959564051208267	4.1255327694086	3.51066673621495e-14	1.2719106374864e-13
10567	WBGene00018268		F41C3.2	Live	protein_coding_gene	2.17909853466332	5.71421269753675	8.00219139099307e-22	4.3117902596615e-21
10568	WBGene00018269	acs-11	F41C3.3	Live	protein_coding_gene	2.27683212585006	8.31053268921765	5.01210009567909e-46	6.68996249490363e-45
10569	WBGene00018270	eas-1	F41C3.4	Live	protein_coding_gene	-1.3914134596496	4.07176346703795	4.35896119477516e-25	2.71903494039938e-24
10570	WBGene00018271	ctsa-1.1	F41C3.5	Live	protein_coding_gene	-2.49320216106394	8.79941831089575	4.37873775961216e-100	2.17750979837379e-98
10571	WBGene00018272		F41C3.6	Live	protein_coding_gene	0.285986778337038	1.00243431010782	0.279081733936554	0.317298451491571
10572	WBGene00018273		F41C3.7	Live	protein_coding_gene	1.38703332599533	0.738578180360031	0.000157062138762375	0.000270919420854478
10573	WBGene00018274		F41C3.8	Live	protein_coding_gene	1.55990303241122	3.93788540388161	2.40120399696662e-24	1.44739240928265e-23
10574	WBGene00018275		F41C3.11	Live	protein_coding_gene	-2.58961890934035	2.88971065883867	1.7517892803785e-28	1.26521059372571e-27
10575	WBGene00018279		F41C6.6	Live	protein_coding_gene	-0.0863036133827531	1.36358220717272	0.763278719019654	0.790718105880614
10576	WBGene00018280		F41C6.7	Live	protein_coding_gene	0.762142810618198	2.46183834415735	0.000272035778746166	0.000458418216637556
10577	WBGene00018281	tbc-18	F41D9.1	Live	protein_coding_gene	1.40098945807024	4.53508034622652	5.03063894589711e-28	3.58095482023551e-27
10578	WBGene00018282		F41D9.2	Live	protein_coding_gene	-0.783048913192483	2.31458143465809	6.12307185892494e-05	0.000110030909866403
10579	WBGene00018283	sulp-3	F41D9.5	Live	protein_coding_gene	-2.079565955532	1.88826046705636	1.68799874521345e-07	3.8270568353565e-07
10580	WBGene00018285	smk-1	F41E6.4	Live	protein_coding_gene	0.63302557104799	8.73496356461617	3.58782378285075e-13	1.23165896975044e-12
10581	WBGene00018286		F41E6.5	Live	protein_coding_gene	1.90176508626638	5.67767119708833	4.81847117769294e-31	3.80221180203406e-30
10582	WBGene00018288		F41E6.7	Live	protein_coding_gene	0.61531261782682	3.39097061522703	0.00197996817178239	0.00302604889086195
10583	WBGene00018290	vps-60	F41E6.9	Live	protein_coding_gene	-0.11606420490391	4.55788189775482	0.364583599768903	0.406000024561872
10584	WBGene00018292		F41E6.11	Live	protein_coding_gene	-1.15609725546955	3.49582531207525	0.251595603509605	0.288383532090001
10585	WBGene00018293		F41E6.12	Live	protein_coding_gene	-2.99568432837294	2.7160930037222	1.26720852117375e-33	1.10127187137442e-32
10586	WBGene00018294	atg-18	F41E6.13	Live	protein_coding_gene	1.42099927139281	7.85014497402301	2.48814268737435e-61	5.0190393758557e-60
10587	WBGene00018295	oac-29	F41E6.14	Live	protein_coding_gene	-3.65555277741278	0.910772603050606	5.50197365722931e-40	6.03825798611787e-39
10588	WBGene00018297		F41F3.3	Live	protein_coding_gene	-8.24941286069604	9.46412215890888	1.56509092047302e-18	7.24708443679749e-18
10589	WBGene00018298	nlp-50	F41G3.1	Live	protein_coding_gene	1.17451947062428	3.83438707806565	3.47235577035409e-13	1.19266421898906e-12
10590	WBGene00018299		F41G3.2	Live	protein_coding_gene	-3.07132764679507	1.61717860261859	6.13754607667687e-41	6.93232925159039e-40
10591	WBGene00018300		F41G3.3	Live	protein_coding_gene	-3.6665747507814	3.02212364223637	1.20839818394935e-41	1.39233135885138e-40
10592	WBGene00018301		F41G3.5	Live	protein_coding_gene	0.841466691084429	-0.0651949910376102	0.0739043891114306	0.0923933886918565
10593	WBGene00018302		F41G3.6	Live	protein_coding_gene	-0.480689019582316	3.86749462636464	5.30274387823727e-05	9.58791791744908e-05
10594	WBGene00018303		F41G3.10	Live	protein_coding_gene	2.57970975572719	5.78199898838861	4.25879346301962e-66	9.68165713926461e-65
10595	WBGene00018304	agr-1	F41G3.12	Live	protein_coding_gene	1.38197828368257	4.89563839841481	1.77316476216899e-28	1.279510245843e-27
10596	WBGene00018305	exos-8	F41G3.14	Live	protein_coding_gene	-0.706338736815651	4.2875713708717	9.24572363876771e-10	2.48949151625373e-09
10597	WBGene00018307	dyla-1	F41G4.1	Live	protein_coding_gene	0.124800182958311	1.79437256729009	0.618495437683223	0.655184294267686
10598	WBGene00018310		F41G4.7	Live	protein_coding_gene	-0.102136692476441	2.60375939956334	0.669982899848981	0.704049826959946
10599	WBGene00018311		F41G4.8	Live	protein_coding_gene	0.603296769109339	2.29391776785995	0.0151715323105297	0.0208148946979027
10600	WBGene00018313		F41H8.2	Live	protein_coding_gene	0.421229075674159	0.00730485776370775	0.300312328712109	0.33960309291866
10601	WBGene00018314		F41H10.1	Live	protein_coding_gene	1.13813442969275	1.16927558146666	0.00203637770374896	0.00310861239320962
10602	WBGene00018316		F41H10.3	Live	protein_coding_gene	0.28106305178	6.59870745531076	0.00387759255450079	0.00572229578212884
10603	WBGene00018317		F41H10.4	Live	protein_coding_gene	0.213812993606648	5.63842541208987	0.0354901636061244	0.0464701154842672
10604	WBGene00018318		F41H10.5	Live	protein_coding_gene	1.79698880755872	3.62575217778312	6.36332523183692e-32	5.19586909751245e-31
10605	WBGene00018319	hda-6	F41H10.6	Live	protein_coding_gene	0.518360807800708	5.79257968820624	1.01546824751472e-08	2.54079948303735e-08
10606	WBGene00018321	sand-1	F41H10.11	Live	protein_coding_gene	-0.218081677337921	4.06807646286456	0.0480230361827278	0.0617790284926819
10607	WBGene00018323		F42A6.1	Live	protein_coding_gene	0.96371336282088	-0.126292025512296	0.0187989771796412	0.0255009425238513
10608	WBGene00018328		F42A6.6	Live	protein_coding_gene	-0.763643374276648	1.71566686090115	0.000635039954718637	0.00102734013684404
10609	WBGene00018330	elks-1	F42A6.9	Live	protein_coding_gene	-0.284562042443848	5.96131776605616	0.0189887797396229	0.0257462182553138
10610	WBGene00018333	cyp-33E3	F42A9.4	Live	protein_coding_gene	-0.159092698637592	0.553748961927466	0.633429176070241	0.669617113941393
10611	WBGene00018334	cyp-33E2	F42A9.5	Live	protein_coding_gene	0.357083116670389	3.68266221578512	0.00821515378468174	0.0116411825966372
10612	WBGene00018335		F42A9.6	Live	protein_coding_gene	0.562664551654364	2.59288091860166	0.00182948040542656	0.00280773878766815
10613	WBGene00018337		F42A9.8	Live	protein_coding_gene	-0.465819860668701	1.82955595950578	0.0345102260153537	0.0452656339400949
10614	WBGene00018338		F42A9.9	Live	protein_coding_gene	0.653113826194128	1.69506135050369	0.00525459175657726	0.00762088740634931
10615	WBGene00018339	abcf-3	F42A10.1	Live	protein_coding_gene	-0.63589897269572	7.51141081884284	7.75142564760261e-12	2.4302959309318e-11
10616	WBGene00018340	anmt-2	F42A10.3	Live	protein_coding_gene	-1.927076149648	4.67990367395185	4.72833551036878e-43	5.70507339338683e-42
10617	WBGene00018341		F42A10.5	Live	protein_coding_gene	-1.723586400056	6.6175827056313	2.89543254626025e-73	7.79480919690589e-72
10618	WBGene00018342		F42A10.6	Live	protein_coding_gene	-2.04699213805587	4.04277079592358	2.12978700203854e-31	1.70026808490502e-30
10619	WBGene00018343		F42A10.7	Live	protein_coding_gene	-2.33555264211616	2.60644601077783	6.25881024868888e-27	4.24224706018562e-26
10620	WBGene00018344	npr-27	F42C5.2	Live	protein_coding_gene	1.44190558024892	2.96825243529332	8.26411892766675e-16	3.28045208653113e-15
10621	WBGene00018346		F42C5.4	Live	protein_coding_gene	2.00025519128803	4.98584863407636	5.27001083288499e-43	6.3426130376957e-42
10622	WBGene00018347		F42C5.5	Live	protein_coding_gene	1.3098500385407	-0.245227695139432	0.0159161566729552	0.0217614506797197
10623	WBGene00018348		F42C5.6	Live	protein_coding_gene	1.82013799759425	1.15035942590994	3.23717951949041e-09	8.4051640823317e-09
10624	WBGene00018349		F42C5.9	Live	protein_coding_gene	0.0215865693679929	7.02707420292466	0.841927902678423	0.86227770467394
10625	WBGene00018350	ifo-1	F42C5.10	Live	protein_coding_gene	0.968943444655281	7.57939041647347	5.58571265813025e-12	1.76714328892736e-11
10626	WBGene00018351		F42G2.2	Live	protein_coding_gene	1.5864300204259	5.08278899800881	3.93010256161722e-38	4.04941934442315e-37
10627	WBGene00018352	fbxc-20	F42G2.3	Live	protein_coding_gene	-1.07953223468529	0.624117242477864	0.00707516093153148	0.0101087844035708
10628	WBGene00018353	fbxa-182	F42G2.4	Live	protein_coding_gene	-0.314770547838778	1.17784927834638	0.206214735335697	0.239997354093764
10629	WBGene00018354		F42G2.5	Live	protein_coding_gene	1.14096380059829	1.70143914134861	1.10893401997299e-05	2.13297784502459e-05
10630	WBGene00018355	ceh-86	F42G2.6	Live	protein_coding_gene	0.641647272590167	1.78693481488508	0.0106320775581914	0.0148515180716296
10631	WBGene00018356	islo-1	F42G8.5	Live	protein_coding_gene	0.362053973764965	4.43544199997246	0.00066489239452162	0.00107333057645837
10632	WBGene00018357	moc-3	F42G8.6	Live	protein_coding_gene	-0.758985352914048	3.63968173921602	2.28230545671512e-09	6.00315495887492e-09
10633	WBGene00018358	erp-44.3	F42G8.7	Live	protein_coding_gene	0.966554407567445	0.0587470986840851	0.0644414283893891	0.0814013403013676
10634	WBGene00018361		F42G8.10	Live	protein_coding_gene	-0.507888563796027	6.23273946439139	2.54371648728549e-05	4.73069828994972e-05
10635	WBGene00018362	ppm-1.G	F42G9.1	Live	protein_coding_gene	-1.37471914045499	6.65805744413814	5.91873499748576e-44	7.40332948768481e-43
10636	WBGene00018363	nlp-52	F42G9.4	Live	protein_coding_gene	1.08111534128198	1.01435386232586	0.000377870337114515	0.000627316444668377
10637	WBGene00018364	dagl-2	F42G9.6	Live	protein_coding_gene	0.247596764879151	5.63970777759838	0.0161876999604364	0.0221137198429387
10638	WBGene00018365	tpst-2	F42G9.8	Live	protein_coding_gene	1.08356726879464	1.61136815485813	2.53682200220367e-06	5.1903378165087e-06
10639	WBGene00018366		F42H10.2	Live	protein_coding_gene	-0.723448686982095	2.56367024055286	3.62251123483809e-05	6.64467288746813e-05
10640	WBGene00018367		F42H10.3	Live	protein_coding_gene	-0.968519173681424	4.25206484760587	1.693809716207e-17	7.39145117474609e-17
10641	WBGene00018369	mig-39	F42H10.5	Live	protein_coding_gene	0.263186839391084	5.97649401408244	0.0149129971358728	0.0204778470738226
10642	WBGene00018370		F42H10.6	Live	protein_coding_gene	-1.16798269069123	2.23408456548066	1.40598332117711e-07	3.2110497729068e-07
10643	WBGene00018371	ess-2	F42H10.7	Live	protein_coding_gene	0.261427034475333	4.69106980041515	0.0388013166909175	0.0505376916740015
10644	WBGene00018373		F43B10.1	Live	protein_coding_gene	-0.889438782531032	6.3438593553423	1.23757869449942e-13	4.36459051037201e-13
10645	WBGene00018374	tag-343	F43B10.2	Live	protein_coding_gene	-0.0298025287868811	5.17441339616436	0.8000661598765	0.824296636339201
10646	WBGene00018375		F43C9.1	Live	protein_coding_gene	1.86061256733287	3.10903288090703	5.57966298803753e-24	3.31584785538064e-23
10647	WBGene00018376		F43C9.2	Live	protein_coding_gene	1.74902887043137	4.49755879394459	7.2282771711243e-38	7.37871601174927e-37
10648	WBGene00018377	hum-10	F43C9.3	Live	protein_coding_gene	-3.98555005740518	0.32881301340616	1.89430752318757e-24	1.14570406871167e-23
10649	WBGene00018380	decr-1.1	F43C11.3	Live	protein_coding_gene	4.32606905270877	0.694401280347533	5.37416436826809e-22	2.9210163978116e-21
10650	WBGene00018383		F43C11.6	Live	protein_coding_gene	0.452277771601784	0.637951760466814	0.211373556158368	0.245522471313881
10651	WBGene00018384		F43C11.7	Live	protein_coding_gene	4.59419152934071	4.08102704313789	8.46107390634392e-108	5.04914585361073e-106
10652	WBGene00018386	nip-1	F43C11.9	Live	protein_coding_gene	0.296136866292034	3.16901108529344	0.0341862412714956	0.0448653301099935
10653	WBGene00018390		F43E2.1	Live	protein_coding_gene	0.0391586082911072	4.38198808439374	0.715566179131902	0.746419433177502
10654	WBGene00018391	rpb-4	F43E2.2	Live	protein_coding_gene	-1.27050070198912	4.53327618428262	1.4020173177113e-33	1.21695103177341e-32
10655	WBGene00018392	insc-1	F43E2.3	Live	protein_coding_gene	-0.335457068023204	4.06932599060635	0.0138644386141038	0.0191186683835157
10656	WBGene00018393	msra-1	F43E2.5	Live	protein_coding_gene	-1.01603867803862	6.14681879138972	4.60492788090901e-09	1.18447875557433e-08
10657	WBGene00018394		F43E2.6	Live	protein_coding_gene	0.561139071603721	1.03741182337725	0.0726884404067951	0.0909685287929151
10658	WBGene00018395	mtch-1	F43E2.7	Live	protein_coding_gene	-0.0415423698616918	8.42101765438688	0.611215932417913	0.648501658712156
10659	WBGene00018397		F43E2.11	Live	protein_coding_gene	0.344357714053809	1.54211875111802	0.185851322168677	0.218123628296304
10660	WBGene00018398	sptl-2	F43H9.2	Live	protein_coding_gene	-1.74812128471498	5.72350425396354	1.23998815355235e-28	8.99680693140658e-28
10661	WBGene00018399		F43H9.3	Live	protein_coding_gene	0.302295338007894	2.57304263044984	0.0883872950780731	0.109420247221727
10662	WBGene00018400		F43H9.4	Live	protein_coding_gene	-0.616965227183045	3.0469692668341	0.00046805473803141	0.000769188750210654
10663	WBGene00018402	kvs-3	F44A2.2	Live	protein_coding_gene	1.085135195	4.13485698554064	9.72808465048252e-14	3.44439130690261e-13
10664	WBGene00018403		F44A2.3	Live	protein_coding_gene	1.26616114310137	3.40395549078187	7.81948363810357e-10	2.12103493683559e-09
10665	WBGene00018404	nhr-39	F44A2.4	Live	protein_coding_gene	2.85321763273562	1.52274017704113	1.34528596808631e-12	4.44661565541937e-12
10666	WBGene00018405		F44A2.5	Live	protein_coding_gene	-0.117509866458881	6.15463226720404	0.315682573974935	0.355468655119822
10667	WBGene00018407		F44B9.2	Live	protein_coding_gene	-0.81521161049379	4.65456004365321	2.21016567827502e-11	6.70635441615569e-11
10668	WBGene00018408		F44B9.5	Live	protein_coding_gene	-0.784125657780692	4.00925071320421	3.5652828909972e-09	9.23530142247457e-09
10669	WBGene00018409		F44B9.8	Live	protein_coding_gene	-0.604136431338071	4.99039012221229	1.80525591194726e-11	5.51747229426135e-11
10670	WBGene00018410		F44B9.9	Live	protein_coding_gene	0.653009082352772	0.0954663182971892	0.135195358315037	0.162493111932524
10671	WBGene00018411		F44B9.10	Live	protein_coding_gene	1.34955308189823	1.63568931024756	1.56794361998314e-07	3.56332728108513e-07
10672	WBGene00018413	cyp-33C4	F44C8.1	Live	protein_coding_gene	1.43081087940479	3.5406045222561	1.64638954388055e-21	8.76564722953799e-21
10673	WBGene00018415	nhr-184	F44C8.9	Live	protein_coding_gene	0.847650794494853	3.13611773368472	2.25793694752667e-07	5.05837211989316e-07
10674	WBGene00018417		F44E2.3	Live	protein_coding_gene	0.292173953623063	5.79307150190897	0.00477506490170201	0.00694934249793478
10675	WBGene00018418		F44E2.4	Live	protein_coding_gene	-5.08924324461016	5.34981233581382	1.41970133600697e-18	6.58338618986993e-18
10676	WBGene00018419		F44E2.6	Live	protein_coding_gene	-0.0923372939658767	3.91035339163592	0.45015181682652	0.492631949307666
10677	WBGene00018420		F44E2.7	Live	protein_coding_gene	0.134868524659405	5.61900529726625	0.166801848949721	0.197269701127821
10678	WBGene00018421		F44E2.8	Live	protein_coding_gene	-0.9405279390111	4.97475303536324	9.61294177017858e-20	4.69885843114327e-19
10679	WBGene00018422		F44E2.9	Live	protein_coding_gene	-1.90821524446423	3.64983094400257	7.50265104116571e-34	6.57606904599604e-33
10680	WBGene00018423		F44E2.10	Live	protein_coding_gene	-1.4889975797658	2.42178991011697	1.13313048330256e-16	4.73001888133468e-16
10681	WBGene00018424	pgph-2	F44E7.2	Live	protein_coding_gene	-0.300607223698569	4.69133592295322	0.11109746475097	0.135496712097708
10682	WBGene00018426		F44E7.4	Live	protein_coding_gene	-1.04844399547393	7.64437449004958	1.0415850750406e-27	7.29822966963376e-27
10683	WBGene00018427		F44E7.5	Live	protein_coding_gene	0.671845695699552	2.27954539640229	0.00262632165617606	0.00395106919745311
10684	WBGene00018428	fbxa-183	F44E7.6	Live	protein_coding_gene	-0.69933218208476	-0.163221300687915	0.114391888582714	0.139241936790892
10685	WBGene00018429		F44E7.7	Live	protein_coding_gene	-1.08718852204143	0.973820335401606	2.14085148188079e-06	4.40662186310675e-06
10686	WBGene00018430	nhr-142	F44E7.8	Live	protein_coding_gene	-0.199482243440134	2.09221610600649	0.387652972053007	0.429353171892596
10687	WBGene00018431		F44E7.9	Live	protein_coding_gene	-2.03191657549166	4.50842555038073	8.62192096412846e-67	2.00134768311585e-65
10688	WBGene00018432	irld-33	F45C12.1	Live	protein_coding_gene	1.76891127412602	0.933605168869846	1.93912353549058e-07	4.36806028236806e-07
10689	WBGene00018435	btb-9	F45C12.4	Live	protein_coding_gene	1.98722039751542	2.79560675688025	4.5955742954649e-27	3.12376910582099e-26
10690	WBGene00018438	btb-6	F45C12.7	Live	protein_coding_gene	1.94921008761296	-0.311957272278562	0.0078397490547877	0.0111411873350535
10691	WBGene00018446	ceh-83	F45C12.15	Live	protein_coding_gene	1.41365887811817	0.665972277908234	0.0025525647542242	0.00384455067935629
10692	WBGene00018447	irld-9	F45C12.16	Live	protein_coding_gene	2.74041815072341	-0.367125298642613	5.01056998080801e-06	9.95027499516532e-06
10693	WBGene00018456	fbxc-39	F45D11.10	Live	protein_coding_gene	2.69309038752401	1.8515834590134	1.97211552317339e-11	6.00438744109042e-11
10694	WBGene00018462		F45E1.1	Live	protein_coding_gene	-0.096824611147003	3.9728691871047	0.493714187782314	0.535366126999844
10695	WBGene00018465		F45E1.4	Live	protein_coding_gene	0.40737384886438	4.97924364333382	0.0273815235413351	0.0363816847721497
10696	WBGene00018466		F45E1.5	Live	protein_coding_gene	0.430617905817778	3.82885312157499	0.00545714019679515	0.00789546033927672
10697	WBGene00018467	sdpn-1	F45E1.7	Live	protein_coding_gene	-1.25013914380201	5.15472246913493	3.00373694820877e-24	1.80148746114933e-23
10698	WBGene00018468	cla-1	F45E4.3	Live	protein_coding_gene	0.801924320115543	8.28908246720412	4.69242194826737e-10	1.2958902264382e-09
10699	WBGene00018470		F45E4.5	Live	protein_coding_gene	1.21101489955991	1.74018473152999	0.000930658403899838	0.00147492416295823
10700	WBGene00018472	nep-16	F45E4.7	Live	protein_coding_gene	-3.21157875024769	2.86453391001658	8.16627924265785e-45	1.05083064971559e-43
10701	WBGene00018473	cima-1	F45E4.11	Live	protein_coding_gene	0.0898507747328427	3.95270129853419	0.532249937143601	0.572698465387238
10702	WBGene00018474	cnep-1	F45E12.1	Live	protein_coding_gene	-0.82244199801863	5.04922626005827	1.07379813461693e-14	4.00388880082886e-14
10703	WBGene00018475	mrpl-14	F45E12.5	Live	protein_coding_gene	-0.823797912073626	5.33356525053984	3.23295663129381e-19	1.54702321661844e-18
10704	WBGene00018476		F45E12.6	Live	protein_coding_gene	0.881191330471088	0.621511817713855	0.0207695718375391	0.0280359856604368
10705	WBGene00018478	otpl-5	F45F2.5	Live	protein_coding_gene	0.43272379558582	0.351736772164862	0.220639250999348	0.25539443569164
10706	WBGene00018481		F45F2.9	Live	protein_coding_gene	0.12650644393804	5.16804522736023	0.245298896590262	0.281616897552363
10707	WBGene00018482		F45F2.10	Live	protein_coding_gene	-0.31161217867176	6.82325895972621	0.000440516410949119	0.000725598164187842
10708	WBGene00018483		F45F2.11	Live	protein_coding_gene	0.366293395960649	2.31827177990228	0.186725044473465	0.219113157472263
10709	WBGene00018484		F46C8.1	Live	protein_coding_gene	0.471666622425102	0.447372255616368	0.120763659370823	0.146400637337813
